dataset,template,concept_type,concept_primary,concept_tags,concept_confidence_mean,concept_source_mode,bucket_size,label_coverage,one_shot_status,global_one_shot_acc,global_one_shot_macro_f1,global_one_shot_status,global_label_coverage,zero_shot_acc,zero_shot_macro_f1,one_shot_acc,one_shot_macro_f1
stress_balanced_concepts,low_specificity,object_or_attribute,object_or_attribute,object_or_attribute,0.9999999989999998,rule,180,3,ok,0.39181286096572876,0.3916181355455058,ok,3,0.3499999940395355,0.3164444440100572,0.32768362760543823,0.19240473474667596
stress_balanced_concepts,high_specificity,negation,negation,negation|action|count,0.7224310771433755,rule,19,3,ok,0.376218318939209,0.27377280107207036,ok,3,0.3684210479259491,0.40811965767602576,0.125,0.09523809514285712
stress_balanced_concepts,high_specificity,count,count,count|action|spatial,0.9565934048811779,rule,65,3,ok,0.376218318939209,0.27377280107207036,ok,3,0.3692307770252228,0.3355839557606653,0.27419355511665344,0.20208333304910156
stress_balanced_concepts,high_specificity,spatial,spatial,spatial|action|count,0.8917674389047906,rule,72,3,ok,0.376218318939209,0.27377280107207036,ok,3,0.5555555820465088,0.41547035729694115,0.5072463750839233,0.38850038806993065
stress_balanced_concepts,high_specificity,action,action,action|count|spatial,0.893427696249168,rule,180,3,ok,0.376218318939209,0.27377280107207036,ok,3,0.4055555462837219,0.3558331260899352,0.41807910799980164,0.3809355013530041
stress_balanced_concepts,high_specificity,object_or_attribute,object_or_attribute,object_or_attribute,0.9999999989999998,rule,180,3,ok,0.376218318939209,0.27377280107207036,ok,3,0.35555556416511536,0.33275261277831597,0.3615819215774536,0.28678025156172454
stress_balanced_concepts,concept_framing,negation,negation,negation|action|count,0.7224310771433755,rule,19,3,ok,0.38791424036026,0.3729901044757251,ok,3,0.4736842215061188,0.3443223440049734,0.5,0.35867446361218835
stress_balanced_concepts,concept_framing,count,count,count|action|spatial,0.9565934048811779,rule,65,3,ok,0.38791424036026,0.3729901044757251,ok,3,0.4307692348957062,0.4104103283624063,0.4032258093357086,0.3986835470324186
stress_balanced_concepts,concept_framing,spatial,spatial,spatial|action|count,0.8917674389047906,rule,72,3,ok,0.38791424036026,0.3729901044757251,ok,3,0.4444444477558136,0.42368082320048805,0.260869562625885,0.24936544898993698
stress_balanced_concepts,concept_framing,action,action,action|count|spatial,0.893427696249168,rule,180,3,ok,0.38791424036026,0.3729901044757251,ok,3,0.4055555462837219,0.3740988830970055,0.3615819215774536,0.2425314214871753
stress_balanced_concepts,concept_framing,object_or_attribute,object_or_attribute,object_or_attribute,0.9999999989999998,rule,180,3,ok,0.38791424036026,0.3729901044757251,ok,3,0.39444443583488464,0.3646925952230342,0.35593220591545105,0.3499455332740537
stress_balanced_concepts,negation_explicit,negation,negation,negation|action|count,0.7224310771433755,rule,19,3,ok,0.3820662796497345,0.3320676412499109,ok,3,0.21052631735801697,0.17663817636207904,0.5625,0.23999999981439998
stress_balanced_concepts,negation_explicit,count,count,count|action|spatial,0.9565934048811779,rule,65,3,ok,0.3820662796497345,0.3320676412499109,ok,3,0.4615384638309479,0.44327485328949595,0.4677419364452362,0.442517920711006
stress_balanced_concepts,negation_explicit,spatial,spatial,spatial|action|count,0.8917674389047906,rule,72,3,ok,0.3820662796497345,0.3320676412499109,ok,3,0.5416666865348816,0.41107041055213095,0.5942028760910034,0.42352353188397157
stress_balanced_concepts,negation_explicit,action,action,action|count|spatial,0.893427696249168,rule,180,3,ok,0.3820662796497345,0.3320676412499109,ok,3,0.4000000059604645,0.37815827727128143,0.3163841664791107,0.25761124319339906
stress_balanced_concepts,negation_explicit,object_or_attribute,object_or_attribute,object_or_attribute,0.9999999989999998,rule,180,3,ok,0.3820662796497345,0.3320676412499109,ok,3,0.3333333432674408,0.3271956443497368,0.35593220591545105,0.299322102237488
